,Co,Ni,W,Al,Cr,Fe,Ti,Cu,structure,volume,bandgap,natoms,ntypes,energy,crystal_structure,crystal_system
197,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,R-3m,150.759,0.0,13,2,0.0725135076923088,R,trigonal
198,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,R-3m,153.163,0.0,13,2,0.1440115323076932,R,trigonal
199,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,365.538,0.0,30,2,0.1670857760000008,P,tetragonal
200,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,361.221,0.0,30,2,0.1865176383333344,P,tetragonal
201,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,360.357,0.0,30,2,0.0768988516666676,P,tetragonal
202,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,R-3m,149.222,0.0,13,2,0.1584835376923074,R,trigonal
203,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,I-43m,398.659,0.0,29,2,0.166774831724136,I,cubic
204,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,I-43m,407.571,0.0,29,2,0.2490168862068948,I,cubic
205,13.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,I-43m,395.62,0.0,29,2,0.1973770586206906,I,cubic
206,13.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,I-43m,404.434,0.0,29,2,0.301735711724138,I,cubic
207,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,342.829,0.0,30,2,0.0696823156666662,P,tetragonal
208,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,339.212,0.0,30,2,0.1089260166666671,P,tetragonal
209,16.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,I-43m,377.163,0.0,29,2,0.1277982382758609,I,cubic
210,16.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,I-43m,390.469,0.0,29,2,0.3081522237931036,I,cubic
211,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,I-43m,387.209,0.0,29,2,0.3583098334482766,I,cubic
212,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,I-43m,372.338,0.0,29,2,0.1971984499999989,I,cubic
213,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,100.791,0.0,6,2,1.25858482666667,P,tetragonal
214,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Fd-3m,261.67,0.0,6,2,3.28841475833333,F,cubic
215,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Fd-3m,71.6414,0.0,6,2,0.0110944033333334,F,cubic
216,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,142.569,0.0,12,2,-0.0060062116666668,P,hexagonal
217,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cmcm,157.222,0.0,12,2,0.3795109533333338,C,orthorhombic
218,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cmcm,158.235,0.0,12,2,0.4311380966666671,C,orthorhombic
219,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,304.017,0.0,24,2,0.1913790754166674,P,hexagonal
220,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,286.479,0.0,24,2,0.0019463324999999,P,hexagonal
221,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,364.743,0.0,30,2,0.0646582926666667,P,tetragonal
222,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,383.177,0.0,30,2,0.2222825539999992,P,tetragonal
223,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,303.726,0.0,24,2,0.1536905304166668,P,hexagonal
224,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,382.363,0.0,30,2,0.2392711656666676,P,tetragonal
225,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Fd-3m,71.6463,0.0,6,2,0.0113803516666664,F,cubic
226,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,R-3m,209.178,0.0,13,2,0.4170130123076927,R,trigonal
227,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,R-3m,211.883,0.0,13,2,0.5086628146153837,R,trigonal
228,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,R-3m,212.674,0.0,13,2,0.5300448661538462,R,trigonal
229,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,480.099,0.0,30,2,0.3444887203333318,P,tetragonal
230,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,P1,139.78,0.0,10,2,0.197883520000001,P,triclinic
231,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,418.642,0.0,30,2,0.1369375243333327,P,tetragonal
232,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,429.698,0.0,30,2,0.3580049210000008,P,tetragonal
233,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,432.672,0.0,30,2,0.3661312826666669,P,tetragonal
234,24.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,I-43m,332.683,0.0,29,2,0.022636987586207,I,cubic
235,25.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,I-43m,325.072,0.0,29,2,0.0248419179310348,I,cubic
236,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,I-43m,316.932,0.0,29,2,0.0353192600000011,I,cubic
237,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,90.3416,0.0,8,2,-0.0817974325000002,P,hexagonal
238,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,91.9494,0.0,8,2,-0.0932011574999994,P,hexagonal
239,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Fm-3m,47.4559,0.0,4,2,0.189175135000001,F,cubic
240,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,I4/mmm,46.6569,0.0,4,2,-0.0277656825000001,I,tetragonal
241,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Pm-3m,46.2889,0.0,4,2,-0.0556967524999994,P,cubic
242,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,I4/mmm,46.5158,0.0,4,2,-0.0280201299999998,I,tetragonal
243,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,I4/mmm,46.5215,0.0,4,2,-0.0279832574999989,I,tetragonal
244,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,316.186,0.0,24,2,0.4661092650000012,P,hexagonal
245,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,318.38,0.0,24,2,0.5072943116666669,P,hexagonal
246,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,R-3m,203.745,0.0,13,2,0.4776237715384621,R,trigonal
247,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,R-3m,202.068,0.0,13,2,0.3652529938461533,R,trigonal
248,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,R-3m,202.922,0.0,13,2,0.4294963684615381,R,trigonal
249,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,385.119,0.0,30,2,0.1170255826666656,P,tetragonal
250,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,386.271,0.0,30,2,0.146730182666666,P,tetragonal
251,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,383.188,0.0,30,2,0.1177055083333338,P,tetragonal
252,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,356.319,0.0,30,2,0.1288975296666668,P,tetragonal
253,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,439.254,0.0,30,2,0.0765872983333338,P,tetragonal
254,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,449.451,0.0,30,2,0.2242048340000015,P,tetragonal
255,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,456.338,0.0,30,2,0.3125055390000019,P,tetragonal
256,4.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,I-43m,469.017,0.0,29,2,0.4990266727586204,I,cubic
257,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,R-3m,206.088,0.0,13,2,0.7075192661538469,R,trigonal
258,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,R-3m,198.151,0.0,13,2,0.4322067215384624,R,trigonal
259,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,R-3m,203.067,0.0,13,2,0.578070664615386,R,trigonal
260,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,144.181,0.0,12,2,0.2252081925000008,P,hexagonal
261,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cmcm,145.022,0.0,12,2,0.3080863600000008,C,orthorhombic
262,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,277.382,0.0,24,2,0.1139775000000007,P,hexagonal
263,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,275.563,0.0,24,2,0.1511142683333339,P,hexagonal
264,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,289.584,0.0,24,2,0.2595325637500008,P,hexagonal
265,5.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,I-43m,466.092,0.0,29,2,0.5544891203448283,I,cubic
266,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,336.042,0.0,24,2,0.2421021491666669,P,hexagonal
267,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,353.442,0.0,24,2,0.530552309166667,P,hexagonal
268,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,352.349,0.0,24,2,0.4431188450000007,P,hexagonal
269,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,356.647,0.0,24,2,0.5303398433333335,P,hexagonal
270,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,349.098,0.0,24,2,0.4188564612500005,P,hexagonal
271,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,333.185,0.0,24,2,0.2467740175000005,P,hexagonal
272,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,R-3m,193.952,0.0,13,2,0.4747759092307695,R,trigonal
273,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,R-3m,191.726,0.0,13,2,0.3876180146153842,R,trigonal
274,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,R-3m,198.669,0.0,13,2,0.6018266376923079,R,trigonal
275,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,R-3m,171.939,0.0,13,2,-0.0496169284615374,R,trigonal
276,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,R-3m,191.838,0.0,13,2,0.6087424176923079,R,trigonal
277,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,347.225,0.0,24,2,0.6839103229166668,P,hexagonal
278,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,328.012,0.0,24,2,0.3664428175,P,hexagonal
279,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,324.311,0.0,24,2,0.4112624320833333,P,hexagonal
280,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,328.163,0.0,24,2,0.3850056541666665,P,hexagonal
281,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,339.789,0.0,24,2,0.5744291691666668,P,hexagonal
282,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,324.473,0.0,24,2,0.383910322499999,P,hexagonal
283,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,R-3m,165.499,0.0,13,2,-0.0476164369230765,R,trigonal
284,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,R-3m,183.086,0.0,13,2,0.5291774846153852,R,trigonal
285,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,415.883,0.0,30,2,0.2988668576666669,P,tetragonal
286,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,407.753,0.0,30,2,0.1421350560000007,P,tetragonal
287,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,417.884,0.0,30,2,0.3155499763333333,P,tetragonal
288,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,R-3m,163.974,0.0,13,2,0.0502990246153842,R,trigonal
289,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,R-3m,163.992,0.0,13,2,0.0403737876923075,R,trigonal
290,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,R-3m,164.906,0.0,13,2,0.1301563453846155,R,trigonal
291,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,401.423,0.0,30,2,0.1804181556666681,P,tetragonal
292,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,397.976,0.0,30,2,0.1494728746666681,P,tetragonal
293,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,400.412,0.0,30,2,0.1847790720000015,P,tetragonal
294,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,R-3m,159.864,0.0,13,2,0.1040032161538452,R,trigonal
295,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,R-3m,157.192,0.0,13,2,0.0092418799999992,R,trigonal
296,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,R-3m,156.907,0.0,13,2,0.1004983999999998,R,trigonal
297,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Pm-3m,22.6547,0.0,2,2,-0.610342165,P,cubic
298,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Pm-3m,23.0455,0.0,2,2,-0.61409658,P,cubic
299,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,R-3m,24.2644,0.0,2,2,-0.25697102,R,trigonal
300,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P4/mmm,23.0354,0.0,2,2,-0.590864585,P,tetragonal
301,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Fm-3m,27.2386,0.0,2,2,0.204603035,F,cubic
302,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Pmma,46.0687,0.0,4,2,-0.61364361,P,orthorhombic
303,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,F-43m,37.2151,0.0,2,2,0.92553573,F,cubic
304,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P63/mmc,65.0989,0.0,4,2,0.397883975,P,hexagonal
305,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Pm,24.499,0.0,2,2,-0.34838821,P,monoclinic
306,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P4/mmm,22.9918,0.0,2,2,-0.6138120650000003,P,tetragonal
307,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P4/mmm,22.9708,0.0,2,2,-0.6136909299999997,P,tetragonal
308,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P63/mmc,149.121,0.0,12,2,-0.3188218374999998,P,hexagonal
309,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cmcm,152.729,0.0,12,2,-0.0974043558333323,C,orthorhombic
310,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P63/mmc,152.354,0.0,12,2,-0.0800938391666659,P,hexagonal
311,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cmcm,147.835,0.0,12,2,-0.2919449849999995,C,orthorhombic
312,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P63/mmc,299.863,0.0,24,2,-0.3067949091666667,P,hexagonal
313,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P63/mmc,304.027,0.0,24,2,-0.0802030929166666,P,hexagonal
314,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Pm-3m,23.0514,0.0,2,2,-0.6141244100000005,P,cubic
315,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,R-3m,146.26,0.0,13,2,0.0447900561538465,R,trigonal
316,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P42/mnm,331.112,0.0,30,2,-0.0035494173333328,P,tetragonal
317,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Fd-3m,292.246,0.0,6,2,2.42589314333333,F,cubic
318,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Fd-3m,72.3764,0.0,6,2,-0.1476933349999996,F,cubic
319,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cmcm,145.476,0.0,12,2,-0.0626779541666664,C,orthorhombic
320,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cmcm,144.377,0.0,12,2,-0.0612458416666671,C,orthorhombic
321,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P63/mmc,142.809,0.0,12,2,-0.1871190533333333,P,hexagonal
322,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P63/mmc,289.151,0.0,24,2,-0.1187417112500005,P,hexagonal
323,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P63/mmc,286.886,0.0,24,2,-0.1719916166666664,P,hexagonal
324,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P63/mmc,288.792,0.0,24,2,-0.1270074395833328,P,hexagonal
325,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P42/mnm,350.369,0.0,30,2,-0.2135281459999997,P,tetragonal
326,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P42/mnm,352.648,0.0,30,2,-0.1154865566666662,P,tetragonal
327,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P42/mnm,353.917,0.0,30,2,-0.1499123939999994,P,tetragonal
328,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Fd-3m,72.3838,0.0,6,2,-0.1477114683333328,F,cubic
329,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I-43m,316.121,0.0,29,2,-0.005938565517241,I,cubic
330,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I4/mmm,44.9708,0.0,4,2,-0.170914495,I,tetragonal
331,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Fm-3m,45.1,0.0,4,2,-0.0598923625000003,F,cubic
332,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P63/mmc,89.8897,0.0,8,2,-0.2174827375,P,hexagonal
333,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Pm-3m,45.1361,0.0,4,2,-0.1924262875,P,cubic
334,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I4/mmm,45.0855,0.0,4,2,-0.2298893924999996,I,tetragonal
335,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I4/mmm,45.0853,0.0,4,2,-0.2298891799999998,I,tetragonal
336,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P63/mmc,288.388,0.0,24,2,0.1331032220833326,P,hexagonal
337,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P63/mmc,287.981,0.0,24,2,0.1002856149999994,P,hexagonal
338,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P42/mnm,343.395,0.0,30,2,-0.0779843266666659,P,tetragonal
339,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cmcm,138.349,0.0,12,2,0.0371657916666675,C,orthorhombic
340,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P63/mmc,139.146,0.0,12,2,0.0503564708333345,P,hexagonal
341,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P63/mmc,278.869,0.0,24,2,-0.0169211341666664,P,hexagonal
342,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P63/mmc,278.17,0.0,24,2,0.0543801837500007,P,hexagonal
343,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P63/mmc,278.627,0.0,24,2,-0.0044087849999989,P,hexagonal
344,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P6/mmm,73.4227,0.0,6,2,0.1122057083333345,P,hexagonal
345,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,P6/mmm,125.327,0.0,9,2,0.6742722066666675,P,hexagonal
346,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,R-3m,190.533,0.0,13,2,0.0046335676923076,R,trigonal
347,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,R-3m,193.669,0.0,13,2,-0.0229799030769228,R,trigonal
348,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,R-3m,188.786,0.0,13,2,-0.0594150276923074,R,trigonal
349,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,R-3m,207.836,0.0,13,2,0.0855335761538459,R,trigonal
350,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,R-3m,205.867,0.0,13,2,0.0648359507692307,R,trigonal
351,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,R-3m,202.361,0.0,13,2,0.1664633853846152,R,trigonal
352,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,P42/mnm,418.753,0.0,30,2,-0.0238195766666668,P,tetragonal
353,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,P42/mnm,407.883,0.0,30,2,-0.2746332490000005,P,tetragonal
354,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,R-3m,209.918,0.0,13,2,0.0042157838461535,R,trigonal
355,17.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,I-43m,352.957,0.0,29,2,-0.1346274406896545,I,cubic
356,17.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,I-43m,348.132,0.0,29,2,-0.2096291206896547,I,cubic
357,16.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,I-43m,352.102,0.0,29,2,-0.2518299437931036,I,cubic
358,16.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,I-43m,356.39,0.0,29,2,-0.1575257334482759,I,cubic
359,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,Cm,501.565,0.0,30,2,-0.0512478563333336,C,monoclinic
360,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,C2/m,241.87,0.0,17,2,-0.343217097647059,C,monoclinic
361,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,P42/mnm,478.421,0.0,30,2,-0.0101801133333334,P,tetragonal
362,13.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,I-43m,363.824,0.0,29,2,-0.2600152789655181,I,cubic
363,13.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,I-43m,362.872,0.0,29,2,-0.294270104482759,I,cubic
364,12.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,I-43m,374.012,0.0,29,2,-0.2413421620689658,I,cubic
365,12.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,I-43m,365.16,0.0,29,2,-0.3111507203448274,I,cubic
366,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,P42/mnm,97.1211,0.0,6,2,-0.111720701666667,P,tetragonal
367,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Fd-3m,266.13,0.0,6,2,1.00574512,F,cubic
368,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Fd-3m,83.3702,0.0,6,2,0.2571243299999999,F,cubic
369,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Cmcm,160.875,0.0,12,2,-0.3210097491666672,C,orthorhombic
370,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,P63/mmc,169.716,0.0,12,2,0.2236858199999994,P,hexagonal
371,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Cmcm,161.181,0.0,12,2,-0.2881518875000003,C,orthorhombic
372,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,P63/mmc,323.916,0.0,24,2,-0.0985261887500001,P,hexagonal
373,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,P63/mmc,326.159,0.0,24,2,-0.0983147333333338,P,hexagonal
374,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,P63/mmc,334.484,0.0,24,2,0.2441142087499995,P,hexagonal
375,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,P42/mnm,393.916,0.0,30,2,-0.2529300959999991,P,tetragonal
376,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,P42/mnm,395.41,0.0,30,2,-0.2418251129999996,P,tetragonal
377,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,P42/mnm,405.075,0.0,30,2,-0.124102195333333,P,tetragonal
378,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Fd-3m,83.3733,0.0,6,2,0.2571217599999998,F,cubic
379,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,R-3m,149.932,0.0,13,2,0.0309328761538475,R,trigonal
380,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,R-3m,149.522,0.0,13,2,-0.0251661138461521,R,trigonal
381,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,R-3m,148.864,0.0,13,2,-0.0433499392307674,R,trigonal
382,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,P42/mnm,337.409,0.0,30,2,-0.0668670986666664,P,tetragonal
383,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,R-3c,126.88,0.0,10,2,0.239708887,R,trigonal
384,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,P42/mnm,358.581,0.0,30,2,-0.1666792233333334,P,tetragonal
385,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,P42/mnm,358.129,0.0,30,2,-0.1555132186666668,P,tetragonal
386,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,P42/mnm,355.763,0.0,30,2,-0.260497323333333,P,tetragonal
387,5.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,I-43m,461.447,0.0,29,2,0.0582785889655173,I,cubic
388,4.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,I-43m,454.8,0.0,29,2,0.0467321779310343,I,cubic
389,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,I-43m,485.901,0.0,29,2,0.071763255517241,I,cubic
390,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,I4/mmm,54.7395,0.0,4,2,-0.22494224,I,tetragonal
391,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Fm-3m,53.7873,0.0,4,2,-0.0981507974999998,F,cubic
392,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,P63/mmc,108.357,0.0,8,2,-0.249294624999999,P,hexagonal
393,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Pm-3m,54.1088,0.0,4,2,-0.216311277499999,P,cubic
394,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,I4/mmm,54.7458,0.0,4,2,-0.2249386974999998,I,tetragonal
395,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,I4/mmm,54.7373,0.0,4,2,-0.2249394049999997,I,tetragonal
396,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,P63/mmc,350.706,0.0,24,2,-0.0611526808333332,P,hexagonal
397,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,P63/mmc,354.406,0.0,24,2,-0.0552673704166668,P,hexagonal
398,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,P4/mmm,53.9219,0.0,4,2,-0.1302790499999995,P,tetragonal
