,cubic,orthorhombic,trigonal,hexagonal,tetragonal,monoclinic,triclinic
918,1.580706233,1.616853178,1.433007954,1.427548082,1.593495832,1.438891667,1.395791458
919,1.580706233,1.616853178,1.433007954,1.427548082,1.593285187,1.438891667,1.395791458
920,1.580706233,1.616853178,1.433007954,1.427548082,1.593298198,1.438891667,1.395791458
921,1.580706233,1.616853178,1.433007954,1.427548082,1.593334399,1.438891667,1.395791458
922,1.580706233,1.616853178,1.433007954,1.427548082,1.593149488,1.438891667,1.395791458
923,1.580706233,1.616853178,1.433007954,1.427548082,1.593067648,1.438891667,1.395791458
924,1.580706233,1.616853178,1.433007954,1.427548082,1.59302058,1.438891667,1.395791458
925,1.580706233,1.616853178,1.433007954,1.427548082,1.593047843,1.438891667,1.395791458
926,1.580706233,1.616853178,1.433007954,1.427548082,1.592954183,1.438891667,1.395791458
927,1.580706233,1.616853178,1.433007954,1.427548082,1.593000503,1.438891667,1.395791458
928,1.580706233,1.616853178,1.433007954,1.427548082,1.592872055,1.438891667,1.395791458
929,1.580706233,1.616853178,1.433007954,1.427548082,1.592868626,1.438891667,1.395791458
930,1.580706233,1.616853178,1.433007954,1.427548082,1.596856668,1.438891667,1.395791458
931,1.580706233,1.616853178,1.433007954,1.427548082,1.598223843,1.438891667,1.395791458
932,1.580706233,1.616853178,1.433007954,1.427548082,1.598042974,1.438891667,1.395791458
933,1.580706233,1.616853178,1.433007954,1.427548082,1.597580696,1.438891667,1.395791458
934,1.580706233,1.616853178,1.433007954,1.427548082,1.596499954,1.438891667,1.395791458
935,1.580706233,1.616853178,1.433007954,1.427548082,1.596176899,1.438891667,1.395791458
936,1.580706233,1.616853178,1.433007954,1.427548082,1.59764991,1.438891667,1.395791458
937,1.580706233,1.616853178,1.433007954,1.427548082,1.597176474,1.438891667,1.395791458
938,1.580706233,1.616853178,1.433007954,1.427548082,1.596417948,1.438891667,1.395791458
939,1.580706233,1.616853178,1.433007954,1.427548082,1.596466895,1.438891667,1.395791458
940,1.580706233,1.616853178,1.433007954,1.427548082,1.596512989,1.438891667,1.395791458
941,1.580706233,1.616853178,1.433007954,1.427548082,1.59548472,1.438891667,1.395791458
942,1.580706233,1.616853178,1.433007954,1.427548082,1.594825117,1.438891667,1.395791458
943,1.580706233,1.616853178,1.433007954,1.427548082,1.59435287,1.438891667,1.395791458
944,1.580706233,1.616853178,1.433007954,1.427548082,1.594364138,1.438891667,1.395791458
945,1.580706233,1.616853178,1.433007954,1.427548082,1.594121818,1.438891667,1.395791458
946,1.580706233,1.616853178,1.433007954,1.427548082,1.594648097,1.438891667,1.395791458
947,1.580706233,1.616853178,1.433007954,1.427548082,1.594662352,1.438891667,1.395791458
948,1.580706233,1.616853178,1.433007954,1.427548082,1.594460004,1.438891667,1.395791458
949,1.580706233,1.616853178,1.433007954,1.427548082,1.594491021,1.438891667,1.395791458
950,1.580706233,1.616853178,1.433007954,1.427548082,1.594199757,1.438891667,1.395791458
951,1.580706233,1.616853178,1.433007954,1.427548082,1.593301397,1.438891667,1.395791458
952,1.580706233,1.616853178,1.433007954,1.427548082,1.59284689,1.438891667,1.395791458
953,1.580706233,1.616853178,1.433007954,1.427548082,1.592367653,1.438891667,1.395791458
954,1.580706233,1.616853178,1.433007954,1.427548082,1.59232942,1.438891667,1.395791458
